x1,x2,x3
0.5367294469570786,0.6631158226000665,0.9574005112467151
0.8116549056654252,0.7101859304449515,0.938608855028957
0.5131452809633354,0.21869072143731505,0.9680067968846446
0.5707136483560227,0.3763154812747305,0.9543655754180944
0.45572905934109464,0.5812902842849869,0.9277421979254497
0.5454130729378399,0.18078257979534906,1.012675493305179
0.4945730857422905,0.26222998027274386,1.006143360406776
0.5389129130249605,0.19228674163813744,1.0628848090539296
0.6568615861066242,0.6081230695859771,0.9578071171973629
0.4992788565089087,0.20213732097079756,1.0199934034464353
0.5958655054633094,0.5613225863676992,0.9631910341568741
0.49252620185112195,0.17533667039987913,1.0092339684286404
0.5099084081541682,0.2204938059455471,1.0155464322226622
0.4935658049718836,0.22780222511671205,1.0043035762065464
0.41785361017293016,0.46676855884907237,0.9525557965808681
0.4487628610872941,0.4752426641158188,0.938231663798593
0.4278507803808289,0.43821320639593553,0.9468087591141023
0.48791316724368766,0.2340115289696578,0.9986810358735554
0.535405056747191,0.2457173166788157,1.022167338664332
0.5222507237922168,0.2253931558579296,1.0243791439469576
0.3704441043161943,0.6186385199877492,0.9245064444966591
0.5083618177858299,0.26539839688785577,0.9794194375572084
0.42968715353589976,0.573981916988064,0.9503400734704905
0.4278009641845118,0.5319214094287004,0.9531444904174873
0.40867367309886204,0.5925874666294967,0.9631396652302292
0.4694602006971366,0.28679134679526397,0.9737590661686417
0.7112988931853494,0.6071280251442831,0.9482895974074537
0.409487225493748,0.44723392372599813,0.9598303817273209
0.5583813840019155,0.25446356715585855,1.0252567848023424
0.4154683513748071,0.5116643952861569,0.935113164574704
0.4399496149767114,0.3423486753849112,0.9835719152131163
1.4953073649067918,0.8322009092537493,0.956441362308742
0.5222187755857101,0.194302237221163,1.0350797104536738
0.6137185174313005,0.9670527275698825,0.9382776289902084
0.5034330474989277,0.18264675113077375,1.0304965117380154
0.7707703774180854,0.7455137088826018,0.9343783015662658
0.4722984345186025,0.33866481440455665,0.9651346983819736
0.5455015107037744,0.5233254057301469,0.9536293710655959
0.5692482117846936,0.23066301833755834,1.0532244197497265
0.9781062839689799,0.7403413591676945,0.9383532753146242
0.4824454273938427,0.22740451956927024,1.0057492023186398
0.5041886927510073,0.1798161375474297,1.0380870225496008
0.543941560307893,0.17468746236668628,1.0725339477123585
0.4929351378709328,0.3101379006096493,0.9877890636729019
0.5080981603752586,0.22522683923990866,1.0064582422810238
0.5725866450374244,0.37281963745891517,0.9892530349147752
0.4933222269110177,0.3553869322245504,0.9832688828878049
0.5249018764579668,0.2528027491792475,1.011584475556521
0.6314983366769709,0.6018422796944455,0.949620344890791
0.462362130484926,0.29789747252366516,0.954997112100614
0.6073423863384431,0.36552286566220704,0.9884276535800794
0.5059900829549115,0.2325321558123562,1.0117641798895873
0.7807064284042625,0.6536438578898283,0.9575131077971704
0.6468318728988023,0.52094165907544,0.9577576964169068
0.3914983136539675,0.697781324256484,0.912140740555604
0.5048580070171426,0.5105217705030427,0.9546548354033305
0.4782627567551661,0.21764156363285148,0.9712295988441947
0.5105448961727219,0.23117118240319506,1.017330087010447
0.512003995425117,0.22891898294938673,1.0164437846695695
0.5260675195357,0.2198574163774205,1.030867436485517
0.49700643537888506,0.34060507492264736,0.988628033094636
0.5514561564000927,0.7400183283048472,0.9384668716123367
0.7876507159690375,0.7086547722777995,0.9298993515407046
0.5254063313556068,0.16158818961377114,1.0675846317309536
0.8981303497659914,0.6255922381327876,0.9699333407541366
0.4133675925539157,0.6123534884669991,0.9094061387001207
0.4564476683641072,0.39245694590327573,0.974370100815596
0.5863667435899903,0.620732962692469,0.9675339129449929
0.44299127002375127,0.32889991128748486,0.971707965588144
0.5768924579414519,0.3999290207209366,0.9813085483637862
0.4902594922167065,0.29946667297755014,0.9744849089786274
0.5345558083848599,0.2927474661039052,0.994293856620508
0.37391169049161765,0.6399777902879387,0.9572453555958487
0.5025974358928492,0.3557224517775037,0.9924787591059533
0.5534773905675817,0.20496874533281623,1.0423385079332463
0.340043311971417,0.8980848584708997,0.9042356734621633
0.5152522675752615,0.4885068454839362,0.9663327674783708
0.5265598800728115,0.1685510724852904,1.0700624050642598
0.5349500991311469,0.2732976572219544,1.0079834655082007
0.5036765726510174,0.21620298200561802,1.0144985854259914
0.49568712569310247,0.5475296696202366,0.9260782149121708
0.5107193574664092,0.16635875014420953,1.0448181307165774
0.4852053035695754,0.6977902843892522,0.9195470936149824
0.5012170171628094,0.4710972831179248,0.9195220019977243
0.44934951452185146,0.3044688528209828,0.9622952207448262
0.46043363168008916,0.6408074790635588,0.950392466038973
0.5180482014722712,0.34653138921492466,0.9827168226784327
0.6885325664634293,0.5210329361776712,0.9700677060257302
0.4832920763935423,0.2285594107734476,0.998774666943807
0.3181980575794774,0.848744026281881,0.9130111749584083
0.5202949770949188,0.304681558190992,1.0040029848147825
0.8322825058476788,0.5826628191713604,0.9512238422985017
0.4837639681783855,0.26869327264492326,1.002961871826647
0.6551465628170647,0.5420718840964631,0.9722495883478487
0.5272604898428742,0.19097985299939008,1.051612346092905
0.5724883865571351,0.21219180236766375,1.0457414069042699
0.5175465433371335,0.2989738382530996,0.9514738373755138
0.5428752351034493,0.23067734365145173,1.0131708523851746
0.5177214345418111,0.24323207557596171,1.0133236814691675
0.5428523100923451,0.3009322073070948,1.008381048401295
0.5244225634158218,0.16568470172495142,1.0531470676023156
0.6435779582772482,0.734602248630509,0.9360886504811861
0.5327676766542478,0.4086056350954145,0.9469413466515848
0.49450463930939637,0.21621301142343408,0.9970891041364781
0.5186482888136051,0.18995528348050458,1.034773563594087
0.5240927982776348,0.2336594896255568,1.0206854553350186
0.4615862607086712,0.29382173406378737,0.9619450735664575
0.5438652601171527,0.1988548921946336,1.0399664044543382
0.43932797019992187,0.4688369459657808,0.9706681403821651
0.3727662430284876,0.6870597049803353,0.9187456117185616
0.3553091301192425,0.9113813349823491,0.9111471738617867
0.5625453122664524,0.37364094023913685,0.9832416403084605
0.5396414048965245,0.28245684528448883,0.9943846723471664
0.5192935053337971,0.1914659519016425,0.9764496427860598
0.5588976262542125,0.18981105003948154,0.969864111012623
0.7765169088742826,0.46217777563626816,1.0193956471945302
0.5387355530850241,0.5722050468960267,0.930990656177798
0.5814227174538481,0.3039027393476637,0.985629056107243
0.6942057323297505,0.6041619298199948,0.9292671096797891
0.512788928715242,0.2448334613432705,1.0084410121463179
0.5603025776971263,0.6303214523138827,0.9500570380626209
0.5982161553520888,0.19600956528655683,1.011013172890084
0.5491663228893714,0.6352341230046309,0.9247329493512825
0.5012481927809153,0.21973236162973844,1.0137252763976825
0.5223796442631692,0.36324901046722924,0.9955688196227076
0.4867005778705638,0.25430027894160423,0.9980653130868858
0.46709333518454593,0.22673322619628863,0.9826668216980753
0.5941071871874843,0.7064490228463067,0.9386482245296179
0.7925090242249462,0.7450309822750346,0.9361216686526438
0.49192405224648633,0.2322013545011809,1.0124224404624265
0.5307214801191109,0.1752515506789824,1.0647195601392703
0.5883279844250487,0.38409751187987035,0.9892303920749198
0.45539073877576347,0.28758337051096866,0.9766082648078274
0.4584031028305397,0.3248536669229006,0.9555322704595378
0.5252312319676582,0.1598937706236701,1.0707126877633533
0.4867402506643358,0.3054316333182448,0.9752209321782341
0.49191175677379173,0.18096999834378208,1.0257816655637548
0.4420299844408731,0.2908927431894446,0.9736998333283
0.5205935666888623,0.2542803585442151,1.007108323432331
0.4943117296982355,0.37975509495368337,0.9749822064433186
0.5236968612830949,0.47164649914403556,0.9493992427643461
0.646732565360377,0.4755137149310957,0.969049956482898
0.3686075791097772,0.8451994784232337,0.9223200266101914
0.5632089497621641,0.249333060558651,1.0170034230129634
0.49743790559878664,0.184591536935399,1.0257155536248361
0.5056898661351014,0.2308063489876365,1.0110872068346706
0.5283486221831636,0.24026567311779648,1.0176058761521773
0.5109552858220076,0.2019559790444431,1.0294699784580654
0.449361572926347,0.4097741709674612,0.9685072471360474
0.5238061909481935,0.1519810791202333,1.0509192863047097
0.6421281793120833,0.43931274157321887,0.9851214440586271
0.5011189389222016,0.22475865444733242,1.0137369137124939
0.46418723343311913,0.30629913762822175,0.9943089701629393
0.5077744804808398,0.26814297793253267,0.9938654753653107
0.5092582749047547,0.20331218486719158,1.026194886437077
0.43034947586745337,0.3537743796889276,0.9522047004138471
0.5494480050420619,0.3101663589508588,1.0047700946633717
0.3673715118304052,0.6955696428668041,0.9056645798225116
0.5027989715814589,0.3488630391461032,0.9833224870390195
0.5101729403617058,0.2456281825106382,1.0106033000528298
0.4708986000280988,0.2388476954587238,0.9939685340010356
0.5228136400845955,0.2535057318979941,1.0068913933520725
0.4706744964769819,0.23371692997695814,0.9871933921341285
0.6872507008759137,0.5508843074541876,0.9657179851892593
0.49619007491481804,0.28148187756032583,0.9891471015366473
0.5231066168332896,0.5549974970463284,0.935076569534281
0.5251612166998448,0.2679645241333985,1.0129969243693357
0.4099231615968327,0.4346132816409946,0.9386809694327856
0.5127333584352148,0.21928134044645586,0.9709643486502736
0.5469467066313298,0.24480224383454394,1.0294034800676146
0.5316953111997723,0.17101077870432074,1.069077403477
0.5114481402225933,0.2788900702326343,1.0012195524979297
0.4519764712032792,0.34915268967145674,0.9841447444337201
0.4951617067358012,0.29519690954089467,1.002956402725157
0.6953542867994043,0.6889874154327694,0.9485696711013136
0.5465107804168156,0.14695676131141802,1.0263050450323579
0.512642503954306,0.2407103663730896,1.0102030495026098
0.5067914629659149,0.21920453508034593,0.9737620480766362
0.6456576007664481,0.39860034759030893,1.0013407825434286
0.8367764957721796,0.7889683589049873,0.9375092036593763
0.5404683495097281,0.8147093257855367,0.91120147608583
0.5042066018678393,0.20796414644038674,1.0201081147975097
0.515939304257505,0.21764005520798943,1.015285799867256
0.4898705197509665,0.3416048934982952,0.9683835289526865
0.4354369069899192,0.3620674214690442,0.947589076519826
0.5142611651759172,0.20390505678354875,0.9862211225239197
0.48225835322780736,0.23466839463100872,0.9956442095020795
0.5339037601749437,0.3026366672117032,0.9961425489112328
0.4637443800229395,0.25908517414869364,0.9875843555011289
0.5415311413094428,0.18798086965389027,1.069447182162186
0.4718780978079275,0.26392195969886856,0.9882266534234266
0.5133273300856838,0.22138268140811565,1.0207052529534952
0.5814041486232054,0.406259321477148,0.9803688007669632
0.7497715710922975,0.8038742710891817,0.9453130208563888
0.4288797839555,0.41968426076072896,0.9779716895865426
0.5858702663985808,0.23702047854700306,1.0116745847989095
0.639584606914552,0.4766303581632826,0.9816451019735241
0.5125354296222926,0.1508410047181066,1.009782532219567
0.5856516178594072,0.39590342523194955,0.9924195514117439
0.4366191769940958,0.3239935457272771,0.95420297193606
0.8430972083053793,0.5587220750393278,0.9891685480200342
0.3440141455829785,0.7922533546779528,0.935049760760655
0.5716030785405717,0.5524996103431339,0.9322792308933265
0.497195215436349,0.24576284871365336,1.0070836399305951
0.5266841894461192,0.326507510809956,0.9995632540936654
0.4577460366197132,0.4207495720443252,0.9579327926530995
0.6050374152422121,0.40213512088634135,0.9685130793482649
0.4257969183299222,0.36763192374199055,0.9611464839554245
0.45600770172597854,0.3620685038473546,0.9851937696571372
0.5642414526984243,0.4466056121455371,0.965595582156505
0.4792496270092685,0.26374870691112445,0.9967289540178411
0.5662894491666817,0.2609641777068232,1.0126426128791912
0.33464002561301953,0.8045367645986917,0.9079727840833143
0.5354742702190692,0.7877980348775394,0.9192168258326351
0.44301040288292776,0.9018046291654548,0.915108590065205
0.6085675300807443,0.6364609546060936,0.9658629864865148
0.5376639561756743,0.5340512984706552,0.9699333368453488
0.6045693934190295,0.2557465065149595,1.0661431177753673
0.5152654416277592,0.26464777918413773,1.0021392788431713
0.5312249193909995,0.2804353292097723,0.9938716826127811
0.5072693275507032,0.16434280150871103,1.0242262396035695
0.45375980186545306,0.2788318066143233,0.984413686863397
0.46954397132297815,0.7936294503757622,0.9092462918683147
