id,time,vl
10,0.0,6.46417600046392
10,1.0,6.2499137795905035
10,2.0,6.153410028094483
10,3.0,5.963354050800411
10,4.0,5.800192812805364
10,5.000000000000001,4.860264364814169
10,6.000000000000001,3.8513393114005723
10,7.000000000000001,3.3618542447902926
10,8.0,3.3117038993440713
10,9.0,2.6576090679593496
11,-6.0,2.6576090679593496
11,-5.0,3.394043071218839
11,-4.0,4.325090742225502
11,-3.0,5.297860852305138
11,-2.0,7.053676732211902
11,-1.0,6.880131506387068
11,0.0,7.590534260511085
11,1.0,5.773627985602355
11,2.0,5.840754917847022
11,3.0,6.303104369209254
11,4.0,4.798162749700093
11,5.000000000000001,4.841881848167771
11,6.000000000000001,3.963957644112738
11,7.000000000000001,3.0476038130680623
11,8.0,3.4400978312933685
11,9.0,2.6576090679593496
12,-4.0,2.6576090679593496
12,-3.0,4.22066333772915
12,-2.0,4.80802914038485
12,-1.0,7.0353869199747
12,0.0,7.6988497681667365
12,1.0,7.317393523508892
12,2.0,6.26690882937164
12,3.0,5.359907315706199
12,4.0,4.917573367430259
12,5.0,4.443478398420162
12,6.0,4.948475471318927
12,7.0,3.7391783308024555
12,8.0,3.564961490724828
12,9.0,2.6576090679593496
13,-4.0,2.6576090679593496
13,-3.0,3.2261387661997105
13,-2.0,4.079571838962391
13,-1.0,5.703163742139548
13,0.0,6.60257277219244
13,1.0,6.579958848416827
13,2.0,6.173855135282721
13,3.0,5.493148144453588
13,4.0,4.2272266661736335
13,5.0,5.08956064206108
13,6.0,3.639147522123787
13,7.0,4.055537149999465
13,8.0,2.6576090679593496
14,-5.0,2.6576090679593496
14,-4.0,3.440210120413026
14,-3.0,3.493184669370732
14,-2.0,5.748708893696754
14,-1.0,7.001557715923143
14,0.0,7.267248001515984
14,1.0,5.728837812687307
14,2.0,6.278148718885165
14,3.000000000000001,5.0844689486512245
14,4.000000000000001,4.891462073573564
14,5.000000000000001,4.3666849263675385
14,6.000000000000001,4.264174187318622
14,7.000000000000001,3.043249795208479
14,8.0,3.054532690825807
14,9.0,2.6576090679593496
15,-3.0,2.6576090679593496
15,-2.0,3.713184113816869
15,-1.0,5.639855799912334
15,0.0,6.806822113551709
15,1.0,6.573985770227328
15,2.0,6.730639663393177
15,3.0,6.465698010082847
15,4.0,5.543151333712764
15,5.0,5.038917727021558
15,6.0,5.283098367576445
15,7.0,3.9415167638195174
15,8.0,4.493178085191933
15,9.0,3.850671500354775
15,10.0,3.3336978615429795
15,11.0,3.2666076818005645
15,12.0,2.6576090679593496
16,-4.0,2.6576090679593496
16,-3.0,4.0725395235686195
16,-2.0,5.529666225819876
16,-1.0,6.810425049544929
16,0.0,6.852797107754098
16,1.0000000000000004,6.622380240460683
16,2.0000000000000004,5.627928277140609
16,3.0000000000000004,4.784598862994236
16,4.0,4.276694071404101
16,5.0,4.247608967187265
16,6.0,2.6576090679593496
17,-4.0,2.6576090679593496
17,-3.0,3.8122672049015884
17,-2.0,4.153159572276749
17,-1.0,5.340506222869039
17,0.0,7.4890887237231585
17,1.0,7.1978211589606955
17,2.0,6.674543982664983
17,3.0,5.055724760811033
17,4.0,4.855849004112177
17,5.0,4.3032499822576336
17,6.0,2.6576090679593496
18,-4.0,2.6576090679593496
18,-3.0,2.7207891001237616
18,-2.0,4.338081886290823
18,-1.0,5.4722385147117905
18,0.0,7.3139144091827575
18,1.0,7.007032968928558
18,2.0,5.533504421688592
18,3.0,5.903551887218447
18,4.0,4.59342743020181
18,5.0,4.022086172634886
18,6.0,4.201934601337019
18,7.0,4.280577629746319
18,8.0,2.784505551106678
18,9.0,2.6576090679593496
19,-4.0,2.6576090679593496
19,-3.0,4.692178752053708
19,-2.0,4.200795839677214
19,-1.0,6.864141499410614
19,0.0,7.33908418593397
19,1.0,6.433107000498257
19,2.0,6.66185868705951
19,3.0,4.860632956226622
19,4.0,4.557215465887501
19,5.0,4.409004761126513
19,6.0,3.7779570515325953
19,7.0,2.6576090679593496
20,-6.0,2.6576090679593496
20,-5.0,3.85114862098448
20,-4.0,5.7278070341882845
20,-3.0,6.769835279553948
20,-2.0,6.395289842320285
20,-1.0,6.5723727504096905
20,0.0,7.078169732701252
20,1.0,5.789267629497317
20,2.0,4.919143604198896
20,3.0,4.51646153846963
20,4.0,4.897563082957937
20,5.0,3.360291065812939
20,6.0,3.577146549070149
20,7.0,3.6213333987459007
20,8.0,3.3315247127098173
20,9.0,2.6576090679593496
21,-4.0,2.6576090679593496
21,-3.0,3.216564783899114
21,-2.0,4.431878831307537
21,-1.0,4.712847641538868
21,0.0,7.098715721713065
21,1.0,6.804998421159346
21,2.0,5.766154067574661
21,3.0,5.1275497516816575
21,4.0,4.246560756122797
21,5.0,4.566805620497086
21,6.0,4.030537030223959
21,7.0,2.6576090679593496
22,-6.0,2.6576090679593496
22,-5.0,3.0424840684602583
22,-4.0,4.300155912556419
22,-3.0,5.203000450333418
22,-2.0,6.781536480709584
22,-1.0,6.70179923435433
22,0.0,6.79108047681906
22,1.0,6.0592683519627695
22,2.0,5.876422637317482
22,3.0,5.395531561420777
22,4.0,5.67916573205604
22,5.0,4.25175119028476
22,6.0,3.349568529245195
22,7.0,3.230358200395246
22,8.0,2.932184522592397
22,9.0,2.6576090679593496
23,-6.0,2.6576090679593496
23,-5.0,3.192134974470988
23,-4.0,4.837216933333434
23,-3.0,6.169206917222732
23,-2.0,6.486818744673142
23,-1.0,6.14506544560599
23,0.0,6.909609306623361
23,1.0,5.6381397366282835
23,2.0,5.520475865411726
23,3.0,4.144255849803374
23,4.0,3.9994561950340923
23,5.0,2.8295215318546423
23,6.0,3.0528348030574604
23,7.0,2.6576090679593496
24,-4.0,2.6576090679593496
24,-3.0000000000000004,4.871963436274506
24,-2.0000000000000004,5.063700103633398
24,-1.0000000000000004,6.49874204962927
24,0.0,7.829756825041165
24,1.0,6.250302468670092
24,2.0,5.872464601719844
24,3.0,5.833936168076223
24,4.0,5.44254460218118
24,5.0,4.191521900391059
24,6.0,4.201965639433246
24,7.0,4.519745076443915
24,8.0,3.6171526415283175
24,9.0,3.341224540846149
24,10.0,2.812638123538595
24,11.0,2.6576090679593496
25,-5.0,2.6576090679593496
25,-4.0,3.0601170864185523
25,-3.0,4.178348910059539
25,-2.0,6.173673489596029
25,-1.0,6.619049669162039
25,0.0,7.103309987707305
25,1.0,5.7695632050644114
25,2.0,5.272275544763601
25,3.0,5.39096161297928
25,4.0,4.265371404901228
25,4.999999999999999,4.5843372871892
25,5.999999999999999,3.1847230356375515
25,6.999999999999999,2.6576090679593496
26,-5.0,2.6576090679593496
26,-3.9999999999999996,3.0554372143705524
26,-2.9999999999999996,3.9462931126732324
26,-1.9999999999999996,5.448266426311235
26,-0.9999999999999996,6.192569698477428
26,0.0,7.86511329165117
26,1.0,6.749549656520016
26,2.0,5.689566146876171
26,3.0,5.748982529266001
26,4.0,3.836436840363546
26,5.0,4.745775203188522
26,6.0,3.6591851854829494
26,7.0,3.096329216020822
26,8.0,2.6576090679593496
27,-6.0,2.6576090679593496
27,-5.0,2.889573158222232
27,-4.0,4.04661454871186
27,-3.0,5.053189527524049
27,-2.0,7.462254066399087
27,-1.0,7.208162759905741
27,0.0,7.512634729355837
27,1.0,6.049102218426736
27,2.0,5.30906388713825
27,3.0,4.86319021188081
27,4.0,4.11240174143461
27,5.0,4.539903494617193
27,6.0,3.469053706407766
27,7.0,2.8226844916799467
27,8.0,2.7863837655660184
27,9.0,2.6576090679593496
28,-4.0,2.6576090679593496
28,-3.0,3.6579481105061205
28,-2.0,5.556959014193971
28,-1.0,5.765096590697906
28,0.0,6.731620416481
28,1.0,6.159132565216278
28,2.0,6.309006890336862
28,3.0,5.338651111219699
28,4.0,5.199568967880913
28,5.0,5.496160166008515
28,6.0,4.398330541361432
28,7.0,4.360281343451795
28,8.0,3.0175661688761988
28,9.0,3.392798205614223
28,10.0,2.9391056818202284
28,11.0,2.6576090679593496
29,-4.0,2.6576090679593496
29,-3.0,3.6528811450216345
29,-2.0,5.553359641755431
29,-1.0,6.907119265427568
29,0.0,7.951740721677482
29,1.0,5.633219241945391
29,2.0,6.521395578341204
29,3.0,6.22845806997576
29,4.0,5.301963631112033
29,5.0,5.650462779684938
29,6.0,4.627251090688739
29,6.999999999999999,4.228451374917556
29,7.999999999999999,3.0721883464376143
29,9.0,2.6576090679593496
30,-5.0,2.6576090679593496
30,-4.0,3.3491985276697225
30,-3.0,4.56598075173085
30,-2.0,5.380121394976001
30,-1.0,6.926209123678456
30,0.0,7.078926080351516
30,1.0,5.94827743147519
30,2.0,6.033214422971843
30,3.0,5.061113058733
30,4.0,4.4133176406975725
30,5.0,3.9843950892416022
30,5.999999999999999,2.835935182226283
30,6.999999999999999,2.6576090679593496
31,-5.0,2.6576090679593496
31,-4.0,3.676058028447678
31,-3.0,4.231796556992531
31,-2.0,6.856343624411995
31,-1.0,6.476378910630889
31,0.0,7.686568393115941
31,1.0,6.0198069233825855
31,2.0,5.531419271069362
31,3.0,4.173690476166402
31,4.0,3.665130314675735
31,5.0,3.716318791029617
31,6.0,3.405307430026454
31,7.0,2.9311533077685823
31,8.0,2.6576090679593496
32,-4.0,2.6576090679593496
32,-3.0,3.776790274595929
32,-2.0,4.216826248267234
32,-1.0,6.100247607245832
32,0.0,6.958284434154413
32,0.9999999999999996,6.527736279361632
32,1.9999999999999996,6.273749965701187
32,2.9999999999999996,5.586161459811347
32,3.9999999999999996,5.134082433325805
32,5.0,3.888349158753651
32,6.0,3.9170603857817343
32,7.0,3.087779036644919
32,8.0,2.6576090679593496
33,-5.0,2.6576090679593496
33,-4.0,3.037751429983394
33,-3.0,4.566147167811018
33,-2.0,5.846104736722909
33,-1.0,6.418141907832075
33,0.0,6.8817131286827715
33,1.0,6.697850106341099
33,2.0,6.242960541760299
33,3.0,5.600545762939739
33,4.0,5.045071051426638
33,5.0,4.580492876764493
33,6.0,3.9206879428493817
33,7.0,4.247590958548977
33,8.0,2.9539833809050204
33,9.0,2.6576090679593496
34,-4.0,2.6576090679593496
34,-3.0,2.877006751627319
34,-2.0,3.7197972934459163
34,-1.0,5.005898195058487
34,0.0,6.7636425270303375
34,1.0,6.676095985026098
34,2.0,6.367302382113993
34,3.0,6.3321029792479235
34,4.0,5.193946666211644
34,5.0,4.760852547477659
34,6.0,4.595479143151856
34,7.0,2.6576090679593496
35,-3.0,2.6576090679593496
35,-2.0,3.346398123444751
35,-1.0,4.846611082887131
35,0.0,7.124965448184653
35,1.0,6.323358688295551
35,2.0,6.688222043739887
35,3.0,5.683754399261996
35,4.0,5.900648362864312
35,5.0,5.247204167239123
35,6.0,3.972124548487172
35,7.0,3.9106701883254718
35,8.0,2.6576090679593496
36,-5.0,2.6576090679593496
36,-4.0,2.977026557028824
36,-3.0,3.8768420353857524
36,-2.0,6.059734250580251
36,-1.0,7.209941380639346
36,0.0,7.627513738393268
36,1.0,6.496743387529132
36,2.0,5.940898748239424
36,3.0,6.104165465659513
36,4.000000000000001,3.8810606767735636
36,5.000000000000001,4.103774592337297
36,6.000000000000001,2.6576090679593496
37,-5.0,2.6576090679593496
37,-4.0,3.5721417692934425
37,-3.0,4.356118733947595
37,-2.0,5.918734709794703
37,-1.0,5.804216902242633
37,0.0,6.764929865330114
37,1.0,6.358844915041617
37,2.0,5.667263728027062
37,3.0,5.226632703439689
37,4.0,4.699315029164998
37,5.0,4.517527908541017
37,6.0,2.6693397713266354
37,7.0,2.6576090679593496
38,-3.9999999999999996,2.6576090679593496
38,-2.9999999999999996,3.01732287680115
38,-1.9999999999999996,4.924198644093792
38,-0.9999999999999996,6.696372798003258
38,0.0,7.86915478299243
38,1.0,7.134134016204689
38,2.0,6.073855783098995
38,3.0,5.511605126923594
38,4.0,4.563458154771198
38,5.0,3.699559645277057
38,6.0,3.739534498413835
38,7.0,2.6576090679593496
39,-5.0,2.6576090679593496
39,-4.0,3.2564106044441554
39,-3.0,5.468797537873224
39,-2.0,5.704465296691456
39,-1.0,6.514324730246602
39,0.0,7.701885651798335
39,1.0,6.6511983183862995
39,2.0,5.60018707872848
39,3.0,5.651973233358459
39,4.0,4.030662588774196
39,5.0,3.391913613841492
39,6.0,3.2802245040419495
39,7.000000000000001,3.843047614781314
39,8.0,2.6576090679593496
40,-5.0,2.6576090679593496
40,-4.0,2.9802848544757556
40,-3.0,3.1596432216920456
40,-2.0,5.373948663240399
40,-1.0,6.789389454181396
40,0.0,6.822038894102662
40,1.0,5.784320210617659
40,2.0,6.585871166645335
40,3.0,5.476250251683771
40,4.0,5.142048245500981
40,5.0,4.864714679770676
40,6.0,2.6576090679593496
41,-7.0,2.6576090679593496
41,-6.0,2.856858401408551
41,-5.0,4.333313749999621
41,-4.0,4.342156603884295
41,-3.0,5.517730277895235
41,-2.0,6.764501047364879
41,-1.0,6.78538894082516
41,0.0,7.127802168274988
41,1.0,5.069290203423743
41,2.0,5.434858686995598
41,3.0,4.934744910971069
41,4.0,4.074154199116925
41,5.0,3.5292177335442667
41,6.0,3.316272384519988
41,7.000000000000001,2.6576090679593496
42,-3.0,2.6576090679593496
42,-2.0,4.664560152012337
42,-1.0,6.279145491916572
42,0.0,6.6700285720051715
42,1.0,6.498300120246269
42,1.9999999999999996,5.613410230745318
42,2.9999999999999996,5.098671960621526
42,3.9999999999999996,4.542104244455409
42,5.0,4.071535593899429
42,6.0,3.5754666235477184
42,7.0,3.8755671375040563
42,8.0,2.6576090679593496
43,-5.0,2.6576090679593496
43,-4.0,3.0954908895062445
43,-3.0,4.7738862569681135
43,-2.0,5.435410848626376
43,-1.0,6.239192085249356
43,0.0,6.884543860955673
43,1.0,6.644131660748456
43,2.0,6.3399044239042635
43,2.999999999999999,5.386638233630176
43,3.999999999999999,4.9504648508422076
43,4.999999999999999,3.7925590968401552
43,5.999999999999999,4.104095166246197
43,6.999999999999999,2.6962207483126392
43,7.999999999999999,2.6576090679593496
44,-5.0,2.6576090679593496
44,-4.0,3.1403039269833175
44,-3.0,4.607629399932631
44,-2.0,5.422093266909701
44,-1.0,6.24279722024749
44,0.0,7.0828730704459915
44,1.0,6.8983765536367
44,2.0,5.723596134789068
44,3.0,5.38062838964276
44,4.0,4.310433133741182
44,5.0,4.018812900401336
44,6.0,4.666780820026552
44,7.0,3.131332716828486
44,8.0,2.6576090679593496
45,-4.0,2.6576090679593496
45,-3.0,3.682820192698552
45,-2.0,5.054246582652412
45,-1.0,5.732001965639286
45,0.0,7.7739078166913025
45,1.0,6.5283139206353376
45,2.0,6.702026960619238
45,3.0,5.472983295148423
45,4.0,5.479220756216536
45,5.0,4.064641010465801
45,6.0,4.240999496522399
45,7.0,4.094016762359826
45,8.0,2.8469298332463806
45,9.0,2.6576090679593496
46,-4.0,2.6576090679593496
46,-3.0,3.1789574729005
46,-2.0,5.22878635340912
46,-1.0,5.495100300538282
46,0.0,7.576289157843193
46,1.0,6.984872990867956
46,2.0,7.3027354420000865
46,3.0,5.865730599844955
46,4.0,5.101800559617367
46,5.0,4.442798939851868
46,6.0,4.82629546988058
46,7.0,3.604482148794469
46,8.0,3.028549088885026
46,9.0,2.967828982761826
46,10.0,2.6576090679593496
47,-4.0,2.6576090679593496
47,-3.0,2.7047151103766955
47,-2.0,4.426438399019456
47,-1.0,5.270546263354344
47,0.0,6.863857417152377
47,1.0,6.693992908818188
47,2.0,6.447731596748037
47,3.0,6.000823923564214
47,4.0,4.884103402293153
47,5.0,4.8204511120134015
47,6.0,4.369234504050229
47,7.0,2.755552062691778
47,8.0,3.356446383066955
47,9.0,2.6576090679593496
48,-5.0,2.6576090679593496
48,-4.0,4.464818299996875
48,-3.0,4.619162571492435
48,-2.0,6.929130638463053
48,-1.0,7.210053952023028
48,0.0,7.241411907729846
48,1.0,6.005402421495735
48,2.0,5.004177521443484
48,3.0,5.080983341787967
48,4.0,4.639539589027244
48,5.0,3.7316753740813127
48,6.0,3.127377948319024
48,7.0,2.6576090679593496
49,-4.0,2.6576090679593496
49,-3.0,3.5184347958334232
49,-2.0,4.210406538983849
49,-1.0,6.0349628128187724
49,0.0,7.1462443569232645
49,1.0,6.4541919623430735
49,2.0,6.881660464468588
49,3.0,6.117404644837124
49,4.0,6.272791512064563
49,5.0,5.868002976462049
49,6.0,5.300459735319272
49,7.0,3.995635088020595
49,8.0,3.1160569668703144
49,9.0,3.0755360899954223
49,10.0,2.6576090679593496
50,-5.0,2.6576090679593496
50,-4.0,3.0598973919228065
50,-3.0,4.163094676303667
50,-2.0,5.532477465645786
50,-1.0,6.145718453028326
50,0.0,7.479494367298894
50,1.0,6.562229111133184
50,2.0,5.342755026352407
50,3.0,5.533616485881361
50,4.0,4.849570670661285
50,5.0,4.01213323942382
50,6.0,3.3814385983051065
50,7.0,3.2299492528993046
50,8.0,2.6576090679593496
51,-6.0,2.6576090679593496
51,-5.0,2.8470023078252185
51,-4.0,4.128796960158705
51,-3.0,4.923758399786838
51,-2.0,6.170235789327607
51,-1.0,6.395330837093843
51,0.0,7.365913892856013
51,1.0,6.93272909588923
51,2.0,5.411735662568555
51,3.0,4.171973196839099
51,4.0,4.408741310119572
51,5.0,3.2605139147437523
51,6.0,4.503316424972362
51,7.0,3.050369211595508
51,8.0,2.6576090679593496
52,-5.0,2.6576090679593496
52,-4.0,3.0625822535121827
52,-3.0,4.049964403024067
52,-2.0,5.286926292117439
52,-1.0,6.908293917539926
52,0.0,7.018917423089523
52,1.0,5.996314777617742
52,2.0,5.754579176257761
52,3.0,4.790986500214599
52,4.0,4.230455856743486
52,5.0,4.902780262749947
52,6.0,3.164589052814084
52,7.0,2.931987092470745
52,8.0,2.6576090679593496
53,-4.0,2.6576090679593496
53,-3.0,3.537275038815081
53,-2.0,5.536172745502286
53,-1.0,6.200798695251358
53,0.0,7.031868996595564
53,1.0,6.901124457600575
53,2.0,6.184398503838665
53,3.0,5.424202114349578
53,4.0,4.727383632354979
53,5.0,4.416969844952246
53,6.0,2.736500409989614
53,7.0,3.237165132649112
53,7.999999999999999,3.1444637528569324
53,9.0,3.0169746908502972
53,10.0,2.6576090679593496
54,-6.0,2.6576090679593496
54,-5.0,3.324119600688108
54,-4.0,3.856477868886215
54,-3.0,5.732257565180822
54,-2.0,6.999673137447549
54,-1.0,7.261960546554568
54,0.0,7.488284603434166
54,1.0,5.900914509036708
54,2.0,5.819398624219706
54,3.0,4.909357570432063
54,4.0,4.2941606390620715
54,5.0,2.911710571875476
54,6.0,2.6576090679593496
55,-4.0,2.6576090679593496
55,-3.0,3.709505747872993
55,-2.0,4.709121829392573
55,-1.0,6.3914819896994315
55,0.0,6.70499172134493
55,1.0,6.573232946405297
55,2.0,6.339214206958528
55,3.0,5.8536172974329155
55,4.0,4.241388074673074
55,5.0,4.747961162639652
55,6.0,4.041748480510373
55,7.0,3.559370931542825
55,8.0,2.6576090679593496
56,-6.0,2.6576090679593496
56,-5.0,2.7058318862135264
56,-4.0,3.951998176927231
56,-3.0,4.0461785464300375
56,-2.0,6.955327813021582
56,-1.0,7.041375705417368
56,0.0,7.8156908856996985
56,1.0,5.220787190627832
56,2.0,5.3340386256991446
56,3.0,5.0914319636172225
56,4.0,5.127849707287492
56,5.0,3.870906741249565
56,6.0,2.65833660774702
56,7.0,3.1633470729523645
56,8.0,2.6576090679593496
57,-3.0,2.6576090679593496
57,-2.0,4.028626327493107
57,-1.0,4.740917056296827
57,0.0,6.51887164927235
57,1.0,6.148092170413396
57,2.0,6.29537962838282
57,3.0,6.144310729430526
57,4.0,5.567671150531624
57,5.0,4.705877112831906
57,6.0,4.314903393491941
57,7.0,3.340750950121174
57,8.0,3.886861714818152
57,9.0,3.230049954205606
57,10.0,2.6576090679593496
58,-4.0,2.6576090679593496
58,-3.0,5.024192027643862
58,-2.0,6.267076429346214
58,-1.0,5.824945464659
58,0.0,6.921261158591758
58,1.0,6.421202183363964
58,2.0,6.425369479907752
58,3.0,5.5937040353100365
58,4.0,4.791865099330118
58,5.0,5.425359796790299
58,6.0,3.8776319986942958
58,7.0,3.7667852979997916
58,8.0,3.7352715485177814
58,9.0,2.8223460483660525
58,10.0,2.697115552876355
58,11.0,2.6576090679593496
59,-4.0,2.6576090679593496
59,-3.0,3.6746310968281506
59,-2.0,4.975020509872822
59,-1.0,6.907460613304385
59,0.0,7.035470457632403
59,1.0,6.421339134615692
59,2.0,6.444534948609542
59,3.0,5.687494174549234
59,4.0,5.140030374210373
59,5.0,4.460998940688291
59,6.0,3.216489910713577
59,7.000000000000001,2.88652650045049
59,8.0,2.6576090679593496
60,-5.0,2.6576090679593496
60,-4.0,3.0223410295544197
60,-3.0,5.720810971581053
60,-2.0,5.597712826259958
60,-1.0,7.172459256846869
60,0.0,7.307555392456136
60,1.0,6.501596616604444
60,2.0,6.091097376238239
60,3.0,5.003872616013078
60,4.0,3.1089874687253003
60,5.0,4.623898155777121
60,6.0,3.005776024216983
60,7.0,3.2689186559199563
60,8.0,3.055969760190772
60,9.0,2.6576090679593496
61,-6.0,2.6576090679593496
61,-5.0,2.957968868748126
61,-4.0,4.350780166142549
61,-3.0,6.142231508986609
61,-2.0,6.7572152507467464
61,-1.0,6.486334733227685
61,0.0,7.252987001412711
61,1.0,6.22460155458911
61,2.0,5.117049399188849
61,3.0,3.619679875804269
61,4.0,4.725153652427227
61,5.0,3.5780402738711072
61,6.0,2.6576090679593496
62,-6.0,2.6576090679593496
62,-5.0,3.1552391935773274
62,-4.0,3.7002317295987677
62,-3.0,4.255165521616674
62,-2.0,5.721701076851223
62,-1.0,6.401109203365608
62,0.0,6.669359991114017
62,1.0,6.3141341783904155
62,2.0,6.0185438727651075
62,3.0,6.528416613150283
62,4.0,5.396419055201304
62,5.0,5.237361422093409
62,6.0,4.210598172528295
62,7.0,3.521799688180995
62,8.0,3.853371270956181
62,9.0,3.3059033001747546
62,10.0,2.6576090679593496
63,-5.0,2.6576090679593496
63,-4.0,3.1778198227981704
63,-3.0,4.072833656067735
63,-2.0,5.475560946129302
63,-1.0,6.553162912438443
63,0.0,7.180765841342748
63,1.0,5.704544533969078
63,2.0,6.471384441357001
63,3.0,6.001889534761673
63,4.0,5.484382486656663
63,5.0,5.018785978172657
63,6.0,4.776079516105168
63,7.000000000000001,3.1381278387737552
63,8.0,3.191563461797006
63,9.0,3.515959910880264
63,10.0,3.1986798015662714
63,11.0,2.6576090679593496
64,-4.0,2.6576090679593496
64,-3.0,2.713228265579358
64,-2.0,4.484511213956096
64,-1.0,5.929315092815499
64,0.0,7.180271009534926
64,1.0,6.085928713242899
64,2.0,5.94788418146665
64,3.0,4.948668478097174
64,4.0,5.1198001441336825
64,5.0,3.6444680620121357
64,6.0,3.9458838789241963
64,7.0,2.733363396494523
64,8.0,2.9796808487193074
64,9.0,2.6576090679593496
65,-4.0,2.6576090679593496
65,-3.0,3.3147993338769868
65,-2.0,4.125483931004922
65,-1.0,4.951657401680891
65,0.0,7.151031802160387
65,1.0,6.980306683758667
65,2.0,6.500006945755542
65,3.0,6.208131953991484
65,4.0,5.084261605287961
65,5.0,5.615779360600284
65,6.0,3.9723494653174836
65,7.0,4.670548213194964
65,8.0,2.6576090679593496
66,-4.0,2.6576090679593496
66,-3.0,3.835364275872195
66,-2.0,5.126584054115766
66,-1.0,6.616802799680438
66,0.0,7.493034446139786
66,1.0,5.743179897906439
66,2.0,5.999456133305902
66,3.0,5.043853940717743
66,4.0,4.580593524951964
66,5.0,3.662562777772809
66,6.0,4.150014605471682
66,7.0,2.6576090679593496
67,-4.0,2.6576090679593496
67,-3.0,3.0253360564578586
67,-2.0,4.112463377563049
67,-1.0,5.459062636029266
67,0.0,6.736770784084888
67,1.0,6.6439844736789455
67,2.0,6.398853113370343
67,3.0,5.927265328318973
67,4.0,5.5154619379417325
